datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,28,0,1,-16.6740,-56.4220,134
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,88,0,1,-16.7080,-55.6740,25.4
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,30,0,1,-16.7060,-57.7110,818.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,28,0,1,-16.6760,-56.4440,51.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,91,0,1,-16.7050,-55.6540,26.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,30,0,1,-16.6940,-57.7400,82.3
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,30,0,1,-16.7060,-57.7040,701.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,30,0,1,-16.6790,-57.7350,76.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,0,1,-18.5870,-55.4200,258.8
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,64,0,1,-16.8680,-55.9470,192.6
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,64,0,1,-16.8670,-55.9330,80.2
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,52,0,1,-16.8670,-55.7020,494
2020/09/11 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,65,0,1,-16.8660,-55.9260,101.7
